Investing Report Created: 2023-09-23 08:16:00 -0400
,
﻿Filter Criteria:,All Dates
,All Investing Accounts
,Any Type
,Any Status
,All Investing Accounts
,
﻿,"Split","Date","Type","Security","Symbol","Security/Payee","Description/Category","Shares","Invest Amt","Amount","Account"
﻿,,"8/29/2019","Buy","Large Cap Index",,"Large Cap Index","1.524754 shares @ 70.58843591","1.524754","107.63","-107.63","Home Depot 401(k)"
﻿,,"8/29/2019","Buy","Small-Mid Cap Index",,"Small-Mid Cap Index","9.828385 shares @ 10.95195192","9.828385","107.64","-107.64","Home Depot 401(k)"
﻿,,"8/29/2019","Buy","International Equity Index",,"International Equity Index","11.370883 shares @ 9.46540387","11.370883","107.63","-107.63","Home Depot 401(k)"
﻿,,"8/30/2019","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.20","z Ameritrade IRA"
﻿,,"8/30/2019","Dividend Income","Chatham Lodging Trust (REIT) Common Shar","CLDT","Chatham Lodging Trust (REIT) Common Shar","Investments:Dividend Income",,,"22.00","z Ameritrade IRA"
﻿,,"8/30/2019","Buy","FIDELITY CAPITAL & INCOME","FAGIX","FIDELITY CAPITAL & INCOME","7.09 shares @ 10.00987306","7.09","70.97","-70.97","Fidelity IRA"
﻿,,"8/30/2019","Buy","FIDELITY INVESTMENT GRADE","FBNDX","FIDELITY INVESTMENT GRADE","5.938 shares @ 8.26035702","5.938","49.05","-49.05","Fidelity IRA"
﻿,,"8/30/2019","Buy","FIDELITY TOTAL BOND","FTBFX","FIDELITY TOTAL BOND","5.559 shares @ 11.00017989","5.559","61.15","-61.15","Fidelity IRA"
﻿,,"8/30/2019","Dividend Income","Chatham Lodging Trust (REIT) Common Shar","CLDT","Chatham Lodging Trust (REIT) Common Shar","Investments:Dividend Income",,,"11.00","Fidelity IRA"
﻿,,"8/30/2019","Dividend Income","FIDELITY CASH RESERVES","FDRXX","FIDELITY CASH RESERVES","Investments:Dividend Income",,,"10.62","Fidelity IRA"
﻿,,"8/30/2019","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.68","z Jane IRA"
﻿,,"8/30/2019","Dividend Income","FIDELITY CAPITAL & INCOME","FAGIX","FIDELITY CAPITAL & INCOME","Investments:Dividend Income",,,"70.97","Fidelity IRA"
﻿,,"8/30/2019","Dividend Income","FIDELITY INVESTMENT GRADE","FBNDX","FIDELITY INVESTMENT GRADE","Investments:Dividend Income",,,"49.05","Fidelity IRA"
﻿,,"8/30/2019","Dividend Income","FIDELITY TOTAL BOND","FTBFX","FIDELITY TOTAL BOND","Investments:Dividend Income",,,"61.15","Fidelity IRA"
﻿,,"9/1/2019","Dividend Income","INTEL CORP COM","INTC","INTEL CORP COM","Investments:Dividend Income",,,"63.00","Fidelity IRA"
﻿,,"9/3/2019","Dividend Income","WELLS FARGO & CO NEW COM","WFC","WELLS FARGO & CO NEW COM","Investments:Dividend Income",,,"102.00","z Ameritrade IRA"
﻿,,"9/3/2019","Dividend Income","INTEL CORP COM","INTC","INTEL CORP COM","Investments:Dividend Income",,,"63.00","z Ameritrade IRA"
﻿,,"9/3/2019","Dividend Income","PFIZER INC COM","PFE","PFIZER INC COM","Investments:Dividend Income",,,"-36.00","z Jane IRA"
﻿,,"9/3/2019","Dividend Income","PFIZER INC COM","PFE","PFIZER INC COM","Investments:Dividend Income",,,"36.00","z Jane IRA"
﻿,,"9/3/2019","Dividend Income","PFIZER INC COM","PFE","PFIZER INC COM","Investments:Dividend Income",,,"36.00","z Jane IRA"
﻿,,"9/6/2019","Dividend Income","SOUTHERN CO","SO","SOUTHERN CO","Investments:Dividend Income",,,"263.50","z Ameritrade IRA"
﻿,,"9/10/2019","Dividend Income","EMERSON ELEC CO COM","EMR","EMERSON ELEC CO COM","Investments:Dividend Income",,,"49.00","z Ameritrade IRA"
﻿,,"9/10/2019","Dividend Income","International Business Machines Corporat","IBM","International Business Machines Corporat","Investments:Dividend Income",,,"81.00","z Jane IRA"
﻿,,"9/10/2019","Dividend Income","JOHNSON & JOHNSON COM","JNJ","JOHNSON & JOHNSON COM","Investments:Dividend Income",,,"95.00","z Jane IRA"
﻿,,"9/10/2019","Dividend Income","Norfolk Southern","NSC","Norfolk Southern","Investments:Dividend Income",,,"188.00","Fidelity IRA"
﻿,,"9/12/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","401k",,,"253.25","Home Depot 401(k)"
﻿,,"9/12/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","ESPP",,,"405.19","HD ESPP"
﻿,,"9/12/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","401k",,,"177.28","Home Depot 401(k)"
﻿,,"9/12/2019","Dividend Income","Microsoft Corp","MSFT","Microsoft Corp","Investments:Dividend Income",,,"46.00","z Ameritrade IRA"
﻿,,"9/12/2019","Dividend Income","Microsoft Corp","MSFT","Microsoft Corp","Investments:Dividend Income",,,"46.00","z Jane IRA"
﻿,,"9/12/2019","Dividend Income","3M Corp (MMM)","MMM","3M Corp (MMM)","Investments:Dividend Income",,,"144.00","Fidelity IRA"
﻿,,"9/12/2019","Buy","Balanced",,"Balanced","2.615032 shares @ 41.15819615","2.615032","107.63","-107.63","Home Depot 401(k)"
﻿,,"9/12/2019","Buy","Large Cap Index",,"Large Cap Index","1.480423 shares @ 72.7021939","1.480423","107.63","-107.63","Home Depot 401(k)"
﻿,,"9/12/2019","Buy","Small-Mid Cap Index",,"Small-Mid Cap Index","9.501479 shares @ 11.32876261","9.501479","107.64","-107.64","Home Depot 401(k)"
﻿,,"9/12/2019","Buy","International Equity Index",,"International Equity Index","10.903252 shares @ 9.87136682","10.903252","107.63","-107.63","Home Depot 401(k)"
﻿,,"9/13/2019","Dividend Income","KRAFT HEINZ CO COM","KHC","KRAFT HEINZ CO COM","Investments:Dividend Income",,,"18.40","z Ameritrade IRA"
﻿,,"9/13/2019","Dividend Income","KRAFT HEINZ CO COM","KHC","KRAFT HEINZ CO COM","Investments:Dividend Income",,,"22.40","z Jane IRA"
﻿,,"9/13/2019","Dividend Income","CENTURYLINK INC COM","CTL","CENTURYLINK INC COM","Investments:Dividend Income",,,"17.50","z Jane IRA"
﻿,,"9/13/2019","Dividend Income","CSX Corp","CSX","CSX Corp","Investments:Dividend Income",,,"120.00","Fidelity IRA"
﻿,,"9/19/2019","Payment/Deposit","",,"Home Depot Produ","401k",,,"89.57","Home Depot 401(k)"
﻿,,"9/19/2019","Payment/Deposit","",,"Home Depot Produ","ESPP",,,"143.31","HD ESPP"
﻿,,"9/19/2019","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"18.00","z Jane IRA"
﻿,,"9/19/2019","Buy","Balanced",,"Balanced","0.924569 shares @ 41.17594252","0.924569","38.07","-38.07","Home Depot 401(k)"
﻿,,"9/19/2019","Buy","Large Cap Index",,"Large Cap Index","0.523805 shares @ 72.66062752","0.523805","38.06","-38.06","Home Depot 401(k)"
﻿,,"9/19/2019","Buy","Small-Mid Cap Index",,"Small-Mid Cap Index","3.369869 shares @ 11.30014253","3.369869","38.08","-38.08","Home Depot 401(k)"
﻿,,"9/19/2019","Buy","International Equity Index",,"International Equity Index","3.843875 shares @ 9.90146662","3.843875","38.06","-38.06","Home Depot 401(k)"
﻿,,"9/19/2019","Payment/Deposit","",,"Home Depot Produ","401k",,,"62.70","Home Depot 401(k)"
﻿,,"9/20/2019","Buy","Invesco Oppenheimer Rochester High Yield","ORNAX","Invesco Oppenheimer Rochester High Yield","632.111 shares @ 7.91000315","632.111","5,000.00","-5,000.00","z Ameritrade IRA"
﻿,,"9/20/2019","Reinvest Dividend","Home Depot","HD","Home Depot","0.280605 shares @ 237.27303505","0.280605","66.58","0.00","HD ESPP"
﻿,,"9/23/2019","Buy","FIDELITY CORPORATE BOND FUND","FCBFX","FIDELITY CORPORATE BOND FUND","495.458 shares @ 12.11000731","495.458","6,000.00","-6,000.00","Fidelity IRA"
﻿,,"9/24/2019","Reinvest Dividend","Invesco Oppenheimer Rochester High Yield","ORNAX","Invesco Oppenheimer Rochester High Yield","0.159 shares @ 7.9245283","0.159","1.26","0.00","z Ameritrade IRA"
﻿,,"9/26/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","401k",,,"253.25","Home Depot 401(k)"
﻿,,"9/26/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","ESPP",,,"405.19","HD ESPP"
﻿,,"9/26/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","401k",,,"182.38","Home Depot 401(k)"
﻿,,"9/26/2019","Reinvest Dividend","USAA Mutual Fds Tr Income Fund","USAIX","USAA Mutual Fds Tr Income Fund","12.707 shares @ 13.46029747","12.707","171.04","0.00","z Ameritrade IRA"
﻿,,"9/26/2019","Buy","Balanced",,"Balanced","2.65632 shares @ 41.00033129","2.65632","108.91","-108.91","Home Depot 401(k)"
﻿,,"9/26/2019","Buy","Large Cap Index",,"Large Cap Index","1.513164 shares @ 71.96840528","1.513164","108.90","-108.90","Home Depot 401(k)"
﻿,,"9/26/2019","Buy","Small-Mid Cap Index",,"Small-Mid Cap Index","9.788287 shares @ 11.12758545","9.788287","108.92","-108.92","Home Depot 401(k)"
﻿,,"9/26/2019","Buy","International Equity Index",,"International Equity Index","11.089796 shares @ 9.81983798","11.089796","108.90","-108.90","Home Depot 401(k)"
﻿,,"9/27/2019","Dividend Income","Chatham Lodging Trust (REIT) Common Shar","CLDT","Chatham Lodging Trust (REIT) Common Shar","Investments:Dividend Income",,,"22.00","z Ameritrade IRA"
﻿,,"9/27/2019","Dividend Income","GOLUB CAP BDC INC COM","GBDC","GOLUB CAP BDC INC COM","Investments:Dividend Income",,,"32.00","z Jane IRA"
﻿,,"9/27/2019","Dividend Income","Chatham Lodging Trust (REIT) Common Shar","CLDT","Chatham Lodging Trust (REIT) Common Shar","Investments:Dividend Income",,,"11.00","Fidelity IRA"
﻿,,"9/30/2019","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.16","z Ameritrade IRA"
﻿,,"9/30/2019","Dividend Income","Union Pacific Railroad","UNP","Union Pacific Railroad","Investments:Dividend Income",,,"194.00","z Ameritrade IRA"
﻿,,"9/30/2019","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.57","z Jane IRA"
﻿,,"9/30/2019","Reinvest Dividend","FIDELITY CAPITAL & INCOME","FAGIX","FIDELITY CAPITAL & INCOME","6.787 shares @ 10.02062767","6.787","68.01","0.00","Fidelity IRA"
﻿,,"9/30/2019","Reinvest Dividend","FIDELITY INVESTMENT GRADE","FBNDX","FIDELITY INVESTMENT GRADE","5.674 shares @ 8.2093761","5.674","46.58","0.00","Fidelity IRA"
﻿,,"9/30/2019","Reinvest Dividend","FIDELITY CORPORATE BOND FUND","FCBFX","FIDELITY CORPORATE BOND FUND","0.299 shares @ 12.14046823","0.299","3.63","0.00","Fidelity IRA"
﻿,,"9/30/2019","Reinvest Dividend","FIDELITY TOTAL BOND","FTBFX","FIDELITY TOTAL BOND","5.339 shares @ 10.93088593","5.339","58.36","0.00","Fidelity IRA"
﻿,,"9/30/2019","Dividend Income","FIDELITY CASH RESERVES","FDRXX","FIDELITY CASH RESERVES","Investments:Dividend Income",,,"8.57","Fidelity IRA"
﻿,,"9/30/2019","Dividend Income","PEPSICO INC","PEP","PEPSICO INC","Investments:Dividend Income",,,"191.00","Fidelity IRA"
﻿,,"9/30/2019","Dividend Income","Union Pacific Railroad","UNP","Union Pacific Railroad","Investments:Dividend Income",,,"194.00","Fidelity IRA"
﻿,,"10/1/2019","Dividend Income","Coca-Cola Co","KO","Coca-Cola Co","Investments:Dividend Income",,,"80.00","z Jane IRA"
﻿,,"10/9/2019","Dividend Income","SEAGATE TECHNOLOGY PLC SHS","STX","SEAGATE TECHNOLOGY PLC SHS","Investments:Dividend Income",,,"126.00","z Ameritrade IRA"
﻿,,"10/10/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","401k",,,"253.25","Home Depot 401(k)"
﻿,,"10/10/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","ESPP",,,"405.19","HD ESPP"
﻿,,"10/10/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","401k",,,"177.28","Home Depot 401(k)"
﻿,,"10/10/2019","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"252.00","z Ameritrade IRA"
﻿,,"10/10/2019","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"672.00","Fidelity IRA"
﻿,,"10/10/2019","Dividend Income","Altria Group","MO","Altria Group","Investments:Dividend Income",,,"168.00","z Jane IRA"
﻿,,"10/10/2019","Buy","Balanced",,"Balanced","2.643491 shares @ 40.71509984","2.643491","107.63","-107.63","Home Depot 401(k)"
﻿,,"10/10/2019","Buy","Large Cap Index",,"Large Cap Index","1.514402 shares @ 71.07095738","1.514402","107.63","-107.63","Home Depot 401(k)"
﻿,,"10/10/2019","Buy","Small-Mid Cap Index",,"Small-Mid Cap Index","9.924481 shares @ 10.84590721","9.924481","107.64","-107.64","Home Depot 401(k)"
﻿,,"10/10/2019","Buy","International Equity Index",,"International Equity Index","11.117769 shares @ 9.68089911","11.117769","107.63","-107.63","Home Depot 401(k)"
﻿,,"10/11/2019","Dividend Income","PHILIP MORRIS CO INC","PM","PHILIP MORRIS CO INC","Investments:Dividend Income",,,"234.00","z Ameritrade IRA"
﻿,,"10/11/2019","Reinvest Dividend","FIDELITY TOTAL BOND","FTBFX","FIDELITY TOTAL BOND","2.115 shares @ 10.88888889","2.115","23.03","0.00","Fidelity IRA"
﻿,,"10/14/2019","Dividend Income","Mondelez International Inc","MDLZ","Mondelez International Inc","Investments:Dividend Income",,,"57.00","Fidelity IRA"
﻿,,"10/15/2019","Dividend Income","Mondelez International Inc","MDLZ","Mondelez International Inc","Investments:Dividend Income",,,"48.45","z Jane IRA"
﻿,,"10/15/2019","Dividend Income","Mondelez International Inc","MDLZ","Mondelez International Inc","Investments:Dividend Income",,,"39.33","z Ameritrade IRA"
﻿,,"10/22/2019","Reinvest Dividend","Invesco Oppenheimer Rochester High Yield","ORNAX","Invesco Oppenheimer Rochester High Yield","2.244 shares @ 7.87878788","2.244","17.68","0.00","z Ameritrade IRA"
﻿,,"10/23/2019","Dividend Income","CISCO SYS INC COM","CSCO","CISCO SYS INC COM","Investments:Dividend Income",,,"70.00","z Ameritrade IRA"
﻿,,"10/23/2019","Dividend Income","CISCO SYS INC COM","CSCO","CISCO SYS INC COM","Investments:Dividend Income",,,"35.00","Fidelity IRA"
﻿,,"10/24/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","401k",,,"253.25","Home Depot 401(k)"
﻿,,"10/24/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","ESPP",,,"405.19","HD ESPP"
﻿,,"10/24/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","401k",,,"177.28","Home Depot 401(k)"
﻿,,"10/24/2019","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"18.00","z Jane IRA"
﻿,,"10/24/2019","Buy","Balanced",,"Balanced","2.606763 shares @ 41.28875544","2.606763","107.63","-107.63","Home Depot 401(k)"
﻿,,"10/24/2019","Buy","Large Cap Index",,"Large Cap Index","1.477856 shares @ 72.82847585","1.477856","107.63","-107.63","Home Depot 401(k)"
﻿,,"10/24/2019","Buy","Small-Mid Cap Index",,"Small-Mid Cap Index","9.607002 shares @ 11.20432784","9.607002","107.64","-107.64","Home Depot 401(k)"
﻿,,"10/24/2019","Buy","International Equity Index",,"International Equity Index","10.684187 shares @ 10.07376602","10.684187","107.63","-107.63","Home Depot 401(k)"
﻿,,"10/25/2019","Dividend Income","Chatham Lodging Trust (REIT) Common Shar","CLDT","Chatham Lodging Trust (REIT) Common Shar","Investments:Dividend Income",,,"22.00","z Ameritrade IRA"
﻿,,"10/25/2019","Dividend Income","GENERAL ELECTRIC CO","GE","GENERAL ELECTRIC CO","Investments:Dividend Income",,,"5.00","z Ameritrade IRA"
﻿,,"10/25/2019","Dividend Income","GENERAL ELECTRIC CO","GE","GENERAL ELECTRIC CO","Investments:Dividend Income",,,"1.00","z Jane IRA"
﻿,,"10/25/2019","Dividend Income","Chatham Lodging Trust (REIT) Common Shar","CLDT","Chatham Lodging Trust (REIT) Common Shar","Investments:Dividend Income",,,"11.00","Fidelity IRA"
﻿,,"10/25/2019","Dividend Income","GENERAL ELECTRIC CO","GE","GENERAL ELECTRIC CO","Investments:Dividend Income",,,"5.00","Fidelity IRA"
﻿,,"10/29/2019","Reinvest Dividend","USAA Mutual Fds Tr Income Fund","USAIX","USAA Mutual Fds Tr Income Fund","12.475 shares @ 13.41002004","12.475","167.29","0.00","z Ameritrade IRA"
﻿,,"10/31/2019","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.18","z Jane IRA"
﻿,,"10/31/2019","Dividend Income","MMDA1","MMDA1","MMDA1","Investments:Dividend Income",,,"0.02","z Ameritrade IRA"
﻿,,"10/31/2019","Dividend Income","ANNALY CAP MGMT INC COM","NLY","ANNALY CAP MGMT INC COM","Investments:Dividend Income",,,"125.00","z Ameritrade IRA"
﻿,,"10/31/2019","Reinvest Dividend","FIDELITY CAPITAL & INCOME","FAGIX","FIDELITY CAPITAL & INCOME","6.885 shares @ 10.03050109","6.885","69.06","0.00","Fidelity IRA"
﻿,,"10/31/2019","Reinvest Dividend","FIDELITY INVESTMENT GRADE","FBNDX","FIDELITY INVESTMENT GRADE","5.374 shares @ 8.23036844","5.374","44.23","0.00","Fidelity IRA"
﻿,,"10/31/2019","Reinvest Dividend","FIDELITY CORPORATE BOND FUND","FCBFX","FIDELITY CORPORATE BOND FUND","1.326 shares @ 12.1719457","1.326","16.14","0.00","Fidelity IRA"
﻿,,"10/31/2019","Reinvest Dividend","FIDELITY TOTAL BOND","FTBFX","FIDELITY TOTAL BOND","5.394 shares @ 10.93993326","5.394","59.01","0.00","Fidelity IRA"
﻿,,"10/31/2019","Dividend Income","FIDELITY CASH RESERVES","FDRXX","FIDELITY CASH RESERVES","Investments:Dividend Income",,,"2.99","Fidelity IRA"
﻿,,"11/1/2019","Dividend Income","AT&T (T)","T","AT&T (T)","Investments:Dividend Income",,,"204.00","z Ameritrade IRA"
﻿,,"11/1/2019","Dividend Income","BRISTOL MYERS SQUIBB CO COM","BMY","BRISTOL MYERS SQUIBB CO COM","Investments:Dividend Income",,,"123.00","z Ameritrade IRA"
﻿,,"11/1/2019","Dividend Income","AT&T (T)","T","AT&T (T)","Investments:Dividend Income",,,"357.00","Fidelity IRA"
﻿,,"11/1/2019","Dividend Income","BRISTOL MYERS SQUIBB CO COM","BMY","BRISTOL MYERS SQUIBB CO COM","Investments:Dividend Income",,,"123.00","Fidelity IRA"
﻿,,"11/1/2019","Dividend Income","AT&T (T)","T","AT&T (T)","Investments:Dividend Income",,,"51.00","z Jane IRA"
﻿,,"11/1/2019","Dividend Income","BRISTOL MYERS SQUIBB CO COM","BMY","BRISTOL MYERS SQUIBB CO COM","Investments:Dividend Income",,,"41.00","z Jane IRA"
﻿,,"11/1/2019","Dividend Income","General Mills, Inc. Common Stock","GIS","General Mills, Inc. Common Stock","Investments:Dividend Income",,,"49.00","z Jane IRA"
﻿,,"11/7/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","401k",,,"253.25","Home Depot 401(k)"
﻿,,"11/7/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","ESPP",,,"405.19","HD ESPP"
﻿,,"11/7/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","401k",,,"177.28","Home Depot 401(k)"
﻿,,"11/7/2019","Buy","Balanced",,"Balanced","2.570652 shares @ 41.86875548","2.570652","107.63","-107.63","Home Depot 401(k)"
﻿,,"11/7/2019","Buy","Large Cap Index",,"Large Cap Index","1.440442 shares @ 74.72012063","1.440442","107.63","-107.63","Home Depot 401(k)"
﻿,,"11/7/2019","Buy","Small-Mid Cap Index",,"Small-Mid Cap Index","9.388506 shares @ 11.46508294","9.388506","107.64","-107.64","Home Depot 401(k)"
﻿,,"11/7/2019","Buy","International Equity Index",,"International Equity Index","10.433534 shares @ 10.31577604","10.433534","107.63","-107.63","Home Depot 401(k)"
﻿,,"11/14/2019","Dividend Income","APPLE INC COM","AAPL","APPLE INC COM","Investments:Dividend Income",,,"77.00","z Ameritrade IRA"
﻿,,"11/15/2019","Dividend Income","PROCTER & GAMBLE CO COM","PG","PROCTER & GAMBLE CO COM","Investments:Dividend Income",,,"74.59","z Jane IRA"
﻿,,"11/15/2019","Dividend Income","PROCTER & GAMBLE CO COM","PG","PROCTER & GAMBLE CO COM","Investments:Dividend Income",,,"74.59","z Ameritrade IRA"
﻿,,"11/15/2019","Dividend Income","PROCTER & GAMBLE CO COM","PG","PROCTER & GAMBLE CO COM","Investments:Dividend Income",,,"74.59","Fidelity IRA"
﻿,,"11/19/2019","Dividend Income","British American Tobacco Industries, p.","BTI","British American Tobacco Industries, p.","Investments:Dividend Income",,,"-0.15","z Jane IRA"
﻿,,"11/19/2019","Dividend Income","British American Tobacco Industries, p.","BTI","British American Tobacco Industries, p.","Investments:Dividend Income",,,"19.56","z Jane IRA"
﻿,,"11/19/2019","Dividend Income","Energy Transfer LP Common Units","ET","Energy Transfer LP Common Units","Investments:Dividend Income",,,"58.56","z Jane IRA"
﻿,,"11/20/2019","Dividend Income","PROSPECT CAPITAL CORPORATION COM","PSEC","PROSPECT CAPITAL CORPORATION COM","Investments:Dividend Income",,,"18.00","z Jane IRA"
﻿,,"11/20/2019","Sell","Home Depot","HD","Home Depot","50.144033 shares @ 219.565307","-50.144033","-11,009.89","11,009.89","HD ESPP"
﻿,,"11/21/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","401k",,,"253.25","Home Depot 401(k)"
﻿,,"11/21/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","ESPP",,,"405.19","HD ESPP"
﻿,,"11/21/2019","Payment/Deposit","",,"Home Depot Produ Reg Salary ****","401k",,,"177.28","Home Depot 401(k)"
﻿,,"11/21/2019","Buy","Balanced",,"Balanced","2.552024 shares @ 42.17436827","2.552024","107.63","-107.63","Home Depot 401(k)"
